paper_id	peptide	mic_value	mic_unit	mic_target	tox_endpoint	tox_value	tox_unit	ti	note
doi__10.1039_d1sc01713f	GP12	64.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	MHC	2000.0	ug/mL	31.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1039_d1sc01713f	GP13	32.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	MHC	2000.0	ug/mL	62.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1039_d1sc01713f	GP14	64.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	MHC	2000.0	ug/mL	31.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m113.459560	b27	0.74	uM	{"class":"bacteria","gram_status":"Gram-	LC50_hemolysis	250.0	uM	337.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m113.459560	Anti-b27	200.0	uM	{"class":"bacteria","gram_status":"Gram-	LC50_hemolysis	250.0	uM	1.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m113.459560	cB	0.46	uM	{"class":"bacteria","gram_status":"Gram-	LC50_hemolysis	250.0	uM	543.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m113.459560	cBt	0.36	uM	{"class":"bacteria","gram_status":"Gram-	LC50_hemolysis	250.0	uM	694.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m113.459560	Anti-cBt	200.0	uM	{"class":"bacteria","gram_status":"Gram-	LC50_hemolysis	250.0	uM	1.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1080_19490976.2025.2523811	AMP_S13	2.0	ug/mL	{"class":"bacteria","species":"Acinetoba	CC50	928.6	ug/mL	464.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1080_19490976.2025.2523811	AMP_S4	2.0	ug/mL	{"class":"bacteria","species":"Acinetoba	CC50	18.25	ug/mL	9.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jac_dky386	LS-sarcotoxin	0.25	ug/mL	{"class":"bacteria","species":"Escherich	MHC	1024.0	ug/mL	4096.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jac_dky386	LS-stomoxyn	0.03	ug/mL	{"class":"bacteria","species":"Acinetoba	MHC	1024.0	ug/mL	34133.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jac_dky386	all-d LS-sarcotoxin	128.0	ug/mL	{"class":"bacteria","species":"Escherich	MHC	1024.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jac_dky386	all-d LS-stomoxyn	16.0	ug/mL	{"class":"bacteria","species":"Escherich	MHC	1024.0	ug/mL	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	Melimine	3.9	uM	{"class":"fungus","species":"C. auris CB	HD50	256.0	uM	65.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	Mel4	3.9	uM	{"class":"fungus","species":"C. auris CB	HD50	256.0	uM	65.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM1	3.9	uM	{"class":"bacteria","species":"S. aureus	HD50	44.8	uM	11.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM2	3.9	uM	{"class":"bacteria","species":"S. aureus	HD50	64.0	uM	16.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM4	2.0	uM	{"class":"fungus","species":"C. auris CB	HD50	12.4	uM	6.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM6	2.0	uM	{"class":"fungus","species":"C. auris CB	HD50	256.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM8	3.9	uM	{"class":"bacteria","species":"S. aureus	HD50	27.2	uM	7.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM12	3.9	uM	{"class":"bacteria","species":"S. aureus	HD50	256.0	uM	65.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM14	3.9	uM	{"class":"bacteria","species":"S. aureus	HD50	24.0	uM	6.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM15	3.9	uM	{"class":"fungus","species":"C. auris CB	HD50	86.4	uM	22.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1093_jambio_lxaf031	TM19	2.0	uM	{"class":"fungus","species":"C. auris CB	HD50	20.8	uM	10.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_mbio.00226-19	α4-short	1.0	uM	{"class":"bacteria","resistance_or_activ	hemolysis_negligible	64.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_spectrum.01318-21	Dermaseptin-AC	2.0	uM	{"class":"bacteria","species":"Staphyloc	HC50	76.55	uM	38.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_spectrum.03089-22	Blapstin	3.5	uM	{"class":"fungus","species":"Candida alb	HC50	59.77	uM	17.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	P18	6.25	ug/mL	{"raw_target_label":"b-01","species":"Ac	MHC	250.0	ug/mL	40.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	CP-P	12.5	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	250.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	S16	3.125	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	160.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	F2	12.5	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	250.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	N7	12.5	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	40.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	S9	50.0	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	A9	25.0	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	L10	12.5	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	125.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	A10	12.5	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	250.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	D11	25.0	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	K11	0.25	ug/mL	{"raw_target_label":"MRSA clinical isola	MHC	500.0	ug/mL	2000.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	A13	6.25	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	80.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	K17	12.5	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	40.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	D18	25.0	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	N18	6.25	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	80.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2012_764834	N20	6.25	ug/mL	{"raw_target_label":"CMCC10104","species	MHC	500.0	ug/mL	80.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2024_2205864	DRS-DA2N	0.6	uM	{"class":"bacteria","species":"Propionib	LC50	4.0	uM	6.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1155_2024_2205864	DRS-DA2NEQ	0.8	uM	{"class":"bacteria","species":"Klebsiell	LC50	5.0	uM	6.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-015-0473-x	LF11-215	64.0	ug/mL	{"class":"bacteria","growth_mode":"plank	LC50	640.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-015-0473-x	DI-MB-LF11-215	16.0	ug/mL	{"class":"bacteria","growth_mode":"plank	LC50	160.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-015-0473-x	DI-MB-LF11-322	32.0	ug/mL	{"class":"bacteria","growth_mode":"plank	LC50	80.0	ug/mL	2.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-015-0473-x	LF11-324	8.0	ug/mL	{"class":"bacteria","growth_mode":"plank	LC50	80.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-015-0473-x	LF11-227	64.0	ug/mL	{"class":"bacteria","growth_mode":"plank	LC50	640.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-018-1190-z	CAMP-t1	64.0	ug/mL	{"class":"bacteria","source_label":"P. a	MHC	512.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-018-1190-z	CAMP-t2	32.0	ug/mL	{"class":"bacteria","source_label":"S. p	MHC	512.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-018-1190-z	CAMP-A	8.0	ug/mL	{"class":"unspecified","source_label":"P	MHC	128.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12866-018-1190-z	CAMP-B	32.0	ug/mL	{"class":"bacteria","source_label":"P. a	MHC	512.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12941-024-00701-7	BiF	250.0	ug/mL	{"class":"bacteria","gram_status":"gram_	MHC	15.63	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12941-024-00701-7	BiF2	15.63	ug/mL	{"class":"bacteria","gram_status":"gram_	MHC	1.95	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12941-024-00701-7	BiF2_7K	7.81	ug/mL	{"class":"bacteria","gram_status":"gram_	MHC	15.63	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12941-024-00701-7	BiF2_5K7K	15.63	ug/mL	{"class":"bacteria","gram_status":"gram_	MHC	250.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s12941-024-00701-7	Melittin	3.91	ug/mL	{"class":"bacteria","gram_status":"gram_	MHC	0.98	ug/mL	0.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s13568-019-0739-z	designed hybrid melittin-thanatin peptide	1.2	uM	{"class":"bacterium","gram_status":"Gram	hemolysis_threshold	45.0	uM	37.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s13568-020-01139-8	LHH1	3.5	uM	{"class":"microbe","species":"Staphyloco	HC50	187.2	uM	53.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s40409-016-0058-7	Es-termicin	25.0	ug/mL	{"class":"fungi","source_label":"Candida	hemolysis	400.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pbio.3000337	Pep18	8.0	uM	{"class":"cell_or_organism","species":"S	hemolysis	5.0	uM	0.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	CPF-St4	1.0	uM	{"class":"gram_positive_bacterium","spec	HC50	64.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	CPF-St5	1.0	uM	{"class":"gram_negative_bacterium","spec	HC50	64.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	CPF-St6	4.0	uM	{"class":"gram_positive_bacterium","spec	HC50	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	CPF-St7	2.0	uM	{"class":"gram_positive_bacterium","spec	HC50	256.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	magainin-St1	32.0	uM	{"class":"gram_positive_bacterium","spec	HC50	256.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	XPF-St4	32.0	uM	{"class":"gram_negative_bacterium","spec	HC50	256.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	XPF-St5	1.0	uM	{"class":"gram_negative_bacterium","spec	HC50	128.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	XPF-St1	4.0	uM	{"class":"gram_negative_bacterium","spec	HC50	128.0	uM	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	XPF-St6	2.0	uM	{"class":"gram_negative_bacterium","spec	HC50	64.0	uM	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	XPF-St7	1.0	uM	{"class":"gram_positive_bacterium","spec	HC50	256.0	uM	256.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	XPF-St8	1.0	uM	{"class":"gram_negative_bacterium","spec	HC50	64.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	PFQa-St2	4.0	uM	{"class":"gram_positive_bacterium","spec	HC50	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pgen.1003662	PGLa-St2	2.0	uM	{"class":"gram_positive_bacterium","spec	HC50	256.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0003217	cathelicidin-BF	0.3	ug/mL	{"class":"bacteria","species":"K. pneumo	hemolysis_no_activity	400.0	ug/mL	1333.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0047047	Pa-MAP	30.0	uM	{"class":"bacterium","species":"E. coli"	no_hemolysis_observed	115.0	uM	3.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0050263	TP2	19.52	ug/mL	{"class":"bacteria","gram_status":"Gram-	hemolysis	60.0	ug/mL	3.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0050263	TP3	0.61	ug/mL	{"class":"bacteria","gram_status":"Gram-	hemolysis	42.0	ug/mL	68.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0050263	TP4	0.03	ug/mL	{"class":"bacteria","gram_status":"Gram-	hemolysis	100.0	ug/mL	3333.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0053326	Arasin 1	0.8	uM	{"class":"bacterium","species":"C. gluta	hemolysis	100.0	uM	125.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0053326	Arasin 1(1–23)	0.8	uM	{"class":"bacterium","species":"C. gluta	hemolysis	100.0	uM	125.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0056081	EC5	8.0	ug/mL	{"class":"bacteria","species":"Escherich	MHC	500.0	ug/mL	62.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0067597	Anal 3-Pro	0.09	uM	{"class":"bacteria","gram_status":"gram_	hemolysis	100.0	uM	1111.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0070782	PLS-S1	3.12	uM	{"class":"bacteria","species":"S. pyogen	LC50	39.0	uM	12.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0070782	PLS-S2	1.56	uM	{"class":"bacteria","species":"S. pyogen	LC50	25.0	uM	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0070782	PLS-S4	3.12	uM	{"class":"bacteria","species":"S. pyogen	LC50	33.0	uM	10.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0086339	Hymenochirin-7B	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	512.0	uM	256.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0086339	Hymenochirin-10B	1.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	512.0	uM	512.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0086339	Hymenochirin-12B	1.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	256.0	uM	256.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0124210	B1CTcu5-LIAG	6.25	ug/mL	{"class":"bacteria","gram_status":"gram_	CC50	100.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0124210	B1CTcu5K	12.5	ug/mL	{"class":"bacteria","gram_status":"gram_	CC50	100.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0124210	B1CTcu5W	12.5	ug/mL	{"class":"bacteria","gram_status":"gram_	CC50	100.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0124210	B1CTcu5R	12.5	ug/mL	{"class":"bacteria","gram_status":"gram_	CC50	100.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0124210	B1CTcu5H	25.0	ug/mL	{"class":"bacteria","gram_status":"gram_	CC50	100.0	ug/mL	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0128576	Defensin 1	0.5	ug/mL	{"class":"bacteria","species":"Staphyloc	hemolysis	400.0	ug/mL	800.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0150196	Hst 5	1.0	ug/mL	{"class":"fungus","species":"Candida gui	CC50	200.0	ug/mL	200.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0150196	P113	0.5	ug/mL	{"class":"fungus","species":"Candida gui	CC50	200.0	ug/mL	400.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0150196	HHP1	1.0	ug/mL	{"class":"fungus","species":"Candida gui	CC50	200.0	ug/mL	200.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0150196	di-PH2	0.5	ug/mL	{"class":"fungus","species":"Candida gui	CC50	200.0	ug/mL	400.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0150196	di-WP2	2.0	ug/mL	{"class":"fungus","species":"Candida alb	CC50	200.0	ug/mL	100.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0150196	di-18Hc	2.0	ug/mL	{"class":"fungus","species":"Candida alb	CC50	72.39	ug/mL	36.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0174024	temporin-SHa	3.0	uM	{"class":"bacteria","species":"S. aureus	LC50	25.0	uM	8.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0205509	AfusinC	4.0	ug/mL	{"class":"bacteria","species":"Bacillus 	hemolysis	50.0	ug/mL	12.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0206578	Dicentracin-like	1.17	ug/mL	{"class":"bacteria","species":"Staphyloc	HC50	2.34	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0206578	Moronecidin	2.34	ug/mL	{"class":"bacteria","species":"Staphyloc	HC50	57.0	ug/mL	24.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0228740	RP1	4.3	uM	{"class":"bacteria","species":"Streptoco	CC50	100.0	uM	23.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0228740	Fc-RP1	0.96	uM	{"class":"bacteria","species":"Streptoco	CC50	17.3	uM	18.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1371_journal.pone.0228740	Ferrocene carboxylic acid	652.0	uM	{"class":"bacteria","species":"Enterococ	CC50	100.0	uM	0.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.18632_oncotarget.24582	Clavaspirin	2.0	uM	{"class":"bacteria","species":"Escherich	HC50	64.0	uM	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.18632_oncotarget.24582	CSP-1	4.0	uM	{"class":"bacteria","species":"Escherich	HC50	334.0	uM	83.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.18632_oncotarget.24582	CSP-2	2.0	uM	{"class":"bacteria","species":"Escherich	HC50	400.0	uM	200.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.18632_oncotarget.24582	CSP-3	2.0	uM	{"class":"bacteria","species":"Escherich	HC50	400.0	uM	200.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.18632_oncotarget.24582	CSP-4	2.0	uM	{"class":"bacteria","species":"Escherich	HC50	400.0	uM	200.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSPHa	8.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	52.17	uM	6.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSPHa1	8.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	197.7	uM	24.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSPHa2	4.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	34.86	uM	8.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSPHa3	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	9.27	uM	4.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSPHa4	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	2.77	uM	1.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSPHa5	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	1.07	uM	0.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PSN-PC20	2.0	uM	{"class":"bacteria","species":"Staphyloc	HC50	23.0	uM	11.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PS-PTa5	2.1	uM	{"class":"fungus","species":"Candida alb	HC50	22.8	uM	10.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.2147_dddt.s191072	PS-Du23	3.9	uM	{"class":"bacteria","species":"Staphyloc	HC50	95.0	uM	24.4	TI = median toxicity_conc / min_MIC (same unit family)
