paper_id,run_base,lane,terminal_status,result_status,result_category,result_reason_code,refined_status,refined_category,refined_reason_code,recommended_next_action,attempt_count,worker_infra_retry_count,worker_infra_retry_exhausted,gap_codes,worker_infra_reason_codes,lane_generated_at,lane_summary
doi__10.1038_srep09761,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep10558,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep11082,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep11951,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,figure_only_exact_toxicity_bar_values_not_tabulated;landed_html_duplicate_supplement_links_not_primary_tables,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep12048,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep13412,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep13595,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep14569,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep15963,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep17260,queue_next500_1800,3,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:54:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane3_latest.json
doi__10.1038_srep18355,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep20823,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep20832,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep21385,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep22008,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep22875,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,figure_only_exact_survival_ratios_not_digitized;primary_text_sequence_not_embedded,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep24000,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep24684,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep26077,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep27258,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep27394,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep29145,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep29707,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep32121,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,1,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep35019,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep35347,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep35465,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep39925,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep40228,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep40854,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep41772,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep42994,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep43384,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,figure_numeric_values_not_digitized_locally;supplement_contains_full_gel_only_no_activity_table;toxicity_values_not_reported_locally,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep43610,queue_next500_1800,4,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_worker_nonzero_exit,,,,,1,5,True,codex_worker_nonzero_exit,codex_worker_nonzero_exit,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep44278,queue_next500_1800,4,blocked_after_best_effort,blocked_rework_cap_unresolved,blocked_quality_gate_unresolved,bounded_rework_limit_reached,,,,,1,0,False,obtainable_only_source_gap_documented,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep45282,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1038_srep46541,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_c7sc01599b,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_c8cc05790g,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_c8ra08065h,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_c9md00031c,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_c9ra00708c,queue_next500_1800,4,blocked_after_best_effort,blocked_watchdog_timeout_retryable,blocked_process_timeout,codex_worker_timeout,,,,,1,0,False,codex_worker_timeout,codex_worker_timeout,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1cb00124h,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,2,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1ra04882a,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,2,2,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1sc01713f,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1sc03628a,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,1,False,,codex_worker_timeout,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1sc05662j,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1sc06998e,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d1sc07190d,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d3ra02473c,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d3ra04100j,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d3ra08313f,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d4md00383g,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1039_d4sc06689h,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1042_bsr20150060,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1042_bsr20170967,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1042_bsr20180710,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,figure5_exact_hemolysis_percentages_not_tabulated,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1042_bsr20200019,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1073_pnas.1500553112,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1073_pnas.1817376116,queue_next500_1800,4,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:19:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane4_latest.json
doi__10.1073_pnas.1909585117,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1073_pnas.2007036117,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1073_pnas.2123379119,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1073_pnas.2210990119,queue_next500_1800,5,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_worker_nonzero_exit,,,,,1,5,True,codex_worker_nonzero_exit,codex_worker_nonzero_exit,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1073_pnas.2219392120,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1073_pnas.2219679120,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,exact_graphical_bar_values_not_tabulated,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1074_jbc.m109.036459,queue_next500_1800,5,blocked_after_best_effort,blocked_figure_chart_value_gap,blocked_source_gap,figure_or_chart_exact_value_unrecoverable,,,,,1,0,False,database_target_list_and_lipidii_binding_not_primary_supported_here;obtainable_only_source_gap_documented;quantitative_activity_toxicity_values_absent_from_local_jbc_material,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1074_jbc.m113.459560,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1080_14756366.2020.1819258,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1080_19490976.2024.2387139,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1080_19490976.2025.2523811,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1080_22221751.2021.1937329,queue_next500_1800,5,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_api_or_network_error,,,,,1,5,True,codex_api_or_network_error,codex_api_or_network_error,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1080_22221751.2022.2051753,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1083_jcb.118.4.929,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1084_jem.143.6.1540,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1084_jem.176.1.59,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1084_jem.70.1.1,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1084_jem.70.3.249,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1085_jgp.115.5.583,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_bib_bbag115,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,figure4_5_exact_bar_or_block_values_not_text_recoverable,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_ecam_neh033,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_gerona_glq129,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_infdis_jiv325,queue_next500_1800,5,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_worker_nonzero_exit,,,,,1,5,True,codex_worker_nonzero_exit,codex_worker_nonzero_exit,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_jac_dkq165,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_jac_dkx395,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_jac_dky386,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_jambio_lxaf031,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_mmy_myaa015,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_molbev_msn208,queue_next500_1800,5,blocked_after_best_effort,blocked_figure_chart_value_gap,blocked_source_gap,figure_or_chart_exact_value_unrecoverable,,,,,1,0,False,database_activity_claims_not_primary_source_verifiable;no_primary_activity_toxicity_assay_rows_in_local_material;obtainable_only_source_gap_documented;obtainable_only_source_gap_documented_for_worker246,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_nar_gkaa278,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_nar_gkae567,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,codex_worker_timeout,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_nar_gkn823,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,dramp34527_primary_row_absent_from_local_current_paper;external_supplementary_table_not_local;no_current_paper_toxicity_assay_values;no_direct_mechanism_assay_in_local_material,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_pnasnexus_pgae419,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,exact_fig4_bar_values_and_error_bars_not_tabulated_locally;primary_article_does_not_embed_rdefb119_amino_acid_sequence,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1093_protein_gzs104,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
doi__10.1096_fj.202001885rr,queue_next500_1800,5,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,,,,,1,0,False,,,2026-05-03T22:08:23Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_queue_next500_1800_lane5_latest.json
